LABEL,DATE_TIME,preprocessed_txt
1,Sun May 31 01:08:05 2009,<s> past 2 weeks try help mom find song observe finally tonight justin nozuka good </s>
0,Sun May 10 04:07:53 2009,<s> hanshillen use voiceover know also native os x keystone escape right </s>
0,Fri Jun 05 17:04:21 2009,<s> really really really miss cowboy </s>
0,Tue Jun 16 19:02:38 2009,<s> ok get ta hit sack 3am london time get ta gym tomorrow six pack still bury keg </s>
1,Sun Jun 07 02:50:25 2009,<s> roxerally alright hun hope get sleep </s>
1,Mon Jun 15 06:55:28 2009,<s> myinnersexygirl good morning see </s>
0,Sun May 03 03:59:21 2009,<s> apart67 lol new finger joint would help tho </s>
1,Mon Jun 01 17:54:08 2009,<s> finish pack kid bag bonnaroo 9 days leave till hit road count anything fb </s>
1,Fri May 29 19:08:25 2009,<s> techconclave sure wrong get spin wheel nothing happen sure yt pm info </s>
0,Sun Apr 19 00:01:55 2009,<s> zackalltimelow hell would people make fun back literally post right </s>
0,Sat Jun 06 02:17:47 2009,<s> http cry puppy hug </s>
0,Fri May 22 07:10:56 2009,<s> change poppy paper 3am zone decide great time poop traumatize life </s>
0,Thu Jun 18 23:40:36 2009,<s> heart shatter million little piece </s>
0,Tue Apr 07 08:25:13 2009,<s> nice morning walk breeze clear sky still do tax </s>
1,Tue Jun 16 03:31:01 2009,<s> omg 26 days hose dont no thats michael jackson string london show ahhhhhh away </s>
0,Sun May 03 08:29:53 2009,<s> followers lol suck </s>
1,Sun Jun 07 07:32:03 2009,<s> get bed today to sunday pool party madison hitter ca open sunday pres full moon voodoo tonight lv </s>
1,Sun May 31 05:33:30 2009,<s> question day exotic city indonesia want visit </s>
1,Sun Jun 07 14:20:53 2009,<s> wow long weekend finally home relax movie </s>
0,Wed Jun 17 09:20:49 2009,<s> commit lunchtime yet squarespace </s>
0,Mon Jun 01 16:30:57 2009,<s> half hour get hot outside oh jeeeeeeeze gon na around 80 f tomorrow fail </s>
1,Sat Jun 06 16:33:12 2009,<s> way cousin debut </s>
1,Fri May 29 22:22:17 2009,<s> ooh prototype little week fuck yeah </s>
0,Mon Jun 01 20:42:40 2009,<s> shop things all need want get fossils tomorrow </s>
1,Sun Jun 07 12:05:32 2009,<s> ashleymoran yeah go get really bore listen voice </s>
0,Sun Jun 14 22:58:08 2009,<s> fantastic get clean look cool shiny xd dragon </s>
0,Thu Jun 18 15:08:36 2009,<s> finger stop bleed please ca play juno </s>
0,Mon Jun 22 15:19:18 2009,<s> migraine still lay think cat race around house hungry dq rap sunday hmm http </s>
1,Mon Jun 15 19:30:36 2009,<s> martianlove dang feel part community thank new follower good insight appreciate </s>
0,Fri Jun 19 19:08:20 2009,<s> william girl n greeeeeeezy </s>
1,Fri Jun 05 19:06:05 2009,<s> hey hey wan na rockstar hey hey wan na rockstar </s>
1,Sun May 17 10:30:07 2009,<s> want dougiwmcfly shout cause bluff muffin xd haha </s>
1,Sun May 31 03:54:58 2009,<s> back flood manila pinatubo cloudy grizzly weather still beautiful http </s>
1,Sat May 30 12:47:03 2009,<s> like boom boom pow </s>
1,Sat Jun 06 21:20:54 2009,<s> officially put together epic playlist road trip jersey tomorrow </s>
1,Fri Apr 17 20:42:35 2009,<s> go movies see 17 </s>
0,Sun May 03 04:09:21 2009,<s> alarm didnt go miss flight morning wait three hrs airport next one </s>
0,Fri Jun 05 13:49:49 2009,<s> goodtimesaregon yeah go change password say old one wrong someonechangedit im afraid 2 log </s>
0,Sat Jun 20 00:18:23 2009,<s> tennisetviola em be man name duchies sorry </s>
0,Mon Apr 06 22:41:33 2009,<s> fill two hours </s>
1,Sat Jun 06 21:28:56 2009,<s> mynameisforge crazy without story </s>
0,Tue Jun 16 15:52:21 2009,<s> little kid really really annoy </s>
0,Sun Apr 19 12:25:49 2009,<s> spleen ha ha much better man although good databases school </s>
0,Tue Apr 21 01:24:46 2009,<s> ca even watch hill cup cable buttttttt watch online yay </s>
1,Sun May 17 10:59:48 2009,<s> david archuleta touch hand love really </s>
0,Sun May 03 05:00:42 2009,<s> feel like im get omg swear productive bang head brick wall cry </s>
0,Sat May 16 20:43:54 2009,<s> original weather wet thunder storm 15 degrees calcium today crappy see long weekend </s>
0,Sun Jun 14 23:17:52 2009,<s> say cry hard last night eye hurt http </s>
1,Mon Jun 01 16:09:27 2009,<s> watch 106 park jeremy cute </s>
1,Sun May 31 09:05:28 2009,<s> gooooooddddd sunday afternoon twig baby </s>
1,Sat May 30 16:20:01 2009,<s> go bed xx </s>
1,Mon Jun 15 18:09:49 2009,<s> thank </s>
0,Sun Jun 21 03:43:44 2009,<s> oh god may ned victims rip </s>
0,Fri Jun 19 14:20:25 2009,<s> everyone ones get ruin include mine </s>
1,Wed Jun 03 02:32:08 2009,<s> jessimikaaaa hungry jack pavlova </s>
1,Fri May 29 19:57:22 2009,<s> lovato btw come summer tour demi </s>
1,Fri May 01 23:00:55 2009,<s> morning everyone </s>
0,Sat Jun 06 18:29:31 2009,<s> want brother home play sims 3 </s>
1,Mon Jun 01 08:33:10 2009,<s> robinleaf thank check terminator website let know question happy chat </s>
1,Sun May 10 02:42:07 2009,<s> happy mother day mom </s>
0,Sun Jun 21 09:53:05 2009,<s> camp rucksack air buy tent definitely discussion ca big easy carry </s>
0,Fri Jun 19 17:56:17 2009,<s> wake nap feel foggy pleasant feel still instantly tire summer man </s>
0,Sun Jun 21 07:30:55 2009,<s> do one past paper another 5 mins </s>
1,Sat Jun 06 13:26:57 2009,<s> umahameed lucky girl say hi big ben please </s>
1,Sun May 31 16:04:03 2009,<s> tonight good chat amaze love girls </s>
1,Fri May 22 04:22:16 2009,<s> lisamariemary well hello glad pop twitter stream </s>
1,Tue Apr 07 07:35:37 2009,<s> remembermeninab haha nice check dm send yesterday get </s>
0,Fri Jun 19 01:00:35 2009,<s> sarahsaner spirit send energy get 2 take one dog vet amp go 2 work gh </s>
1,Fri Apr 17 21:22:25 2009,<s> get ready work </s>
1,Fri May 29 00:11:42 2009,<s> http best work haircut </s>
1,Wed Jun 03 09:37:34 2009,<s> get ta give em credit morning daylight login </s>
0,Thu May 28 23:18:27 2009,<s> seemouserun try jump without trampoline like thus thus eat cookie http </s>
1,Wed Jun 03 09:56:29 2009,<s> cindaily uh one </s>
0,Mon May 04 02:57:29 2009,<s> catch paperwork </s>
0,Thu Jun 18 14:07:49 2009,<s> want teddy graham </s>
0,Fri Jun 19 15:28:13 2009,<s> way dallas 2 have hours leave </s>
1,Sun May 31 19:36:28 2009,<s> webaddict johnny carson didnt want jay lens show im sure turn grave conan </s>
0,Fri Jun 19 08:49:36 2009,<s> overwhelm speak englisch page language understand </s>
1,Sun May 03 04:33:29 2009,<s> mmmbennodacock ca believe actually follow ask officially idol love username </s>
1,Sun Jun 14 23:37:52 2009,<s> aaaaaa fat really like pleasant plump </s>
1,Mon May 18 05:21:25 2009,<s> bertadp stay home lunch think place hope see ya </s>
1,Fri May 29 09:14:25 2009,<s> mrsrrc hot sexy ass actor mmmm dummy </s>
0,Fri Jun 19 06:59:03 2009,<s> wake really bad sore throat hope get sick right leave go college </s>
0,Fri Jun 05 12:32:27 2009,<s> walk home allison key </s>
1,Mon Jun 01 17:04:01 2009,<s> chargerjenn glad hear dave better wait tuesday show wednesday morning </s>
0,Fri Jun 19 19:22:16 2009,<s> tallwasp plan go bed invite alas already read bed </s>
1,Wed Jun 03 07:41:34 2009,<s> good morning </s>
0,Fri Jun 19 18:41:07 2009,<s> want pittsburgh </s>
1,Fri Jun 05 22:50:45 2009,<s> tommcfly maybe invite rest band sleep haha think tire show well goodninght tom </s>
1,Sun May 31 11:01:42 2009,<s> sandrarzo1 haha ok ill let know head </s>
1,Sun May 17 23:30:18 2009,<s> menu19 brand coffee please send need badly </s>
0,Sun Jun 07 12:46:49 2009,<s> quot know still feel alone quot </s>
1,Fri May 29 17:37:12 2009,<s> jennifer www yes itsneet good update u miss tweet </s>
1,Fri May 22 07:09:48 2009,<s> mmitchelldaviss amaze love little show ellen </s>
1,Fri Jun 05 17:35:29 2009,<s> www iamdiddy wrong smile god bless oxo </s>
1,Sun May 31 10:53:55 2009,<s> tanisharenee08 proud u </s>
1,Sun May 17 06:32:13 2009,<s> give friend excellent advice laugh </s>
1,Fri May 22 03:33:30 2009,<s> quot boy try change life better quot bring </s>
0,Fri Jun 05 08:40:51 2009,<s> much happier rain sun dun like thunder </s>
0,Mon Jun 01 16:55:28 2009,<s> idiot totally forget tape harper island sunday night </s>
0,Sat May 30 00:59:47 2009,<s> sleep pitch miss honey bun munchkin butt o529o9 </s>
1,Sun Jun 07 14:57:22 2009,<s> layman3 think believe never use </s>
0,Fri Jun 05 17:49:00 2009,<s> blevisthename test r u okay </s>
1,Sun May 03 08:56:11 2009,<s> onihdiwb olivia write lol </s>
1,Sat May 16 23:45:23 2009,<s> laga like read really awesome get one contact </s>
1,Wed Jun 03 04:17:46 2009,<s> kris hello back twitter senior </s>
0,Thu Jun 18 11:03:14 2009,<s> find van 2 send 2 dealer hope get back week miss odyssey </s>
0,Sun Jun 07 07:32:59 2009,<s> ks dust go la cruz flint hill kill 2nd tire bike </s>
1,Tue May 26 22:47:36 2009,<s> melt pot happy hour summ hope get bad gas cheese n beer lol </s>
0,Mon Apr 20 02:30:26 2009,<s> monday blue </s>
0,Mon Jun 15 23:09:45 2009,<s> superuber7 ps cornell stay bag whole bonnaroo fail </s>
1,Sun May 10 21:17:11 2009,<s> allenbenjamin gon na around summer let ya try </s>
1,Tue Jun 02 05:03:48 2009,<s> radioplay http yay 41 have dmy </s>
0,Tue Jun 02 09:41:10 2009,<s> ok wan na traitor humanity anything one whole world isnt like heat </s>
1,Sun Jun 14 23:25:32 2009,<s> ashdonaldson look plank opp hop sophystar nice spare room cumberland need </s>
1,Mon Jun 01 01:27:47 2009,<s> huwstephens one twitter useful </s>
1,Fri Jun 05 17:03:23 2009,<s> 0 </s>
1,Sun May 31 15:27:46 2009,<s> baby get back </s>
0,Tue Jun 16 09:34:39 2009,<s> stiiilllll ill </s>
0,Sat Jun 20 09:41:06 2009,<s> someone break car last night break side window </s>
1,Sun May 17 20:40:26 2009,<s> keep us fair </s>
0,Sun May 31 08:11:52 2009,<s> mahogany85 would feel asleep </s>
0,Wed Jun 17 17:14:48 2009,<s> another late night time research dissertation topics think one friday </s>
1,Mon May 04 02:33:12 2009,<s> dexterouslady next best thing bore bore able share people twitter </s>
0,Fri May 29 12:55:45 2009,<s> time head back home business do </s>
0,Sun May 17 04:04:18 2009,<s> gutted prison break end </s>
0,Fri Jun 19 09:03:49 2009,<s> sad playlists fit baby need new ipod longest time one actually hold songs </s>
1,Sun Jun 07 02:00:02 2009,<s> go church toni </s>
1,Mon Jun 15 08:18:43 2009,<s> twitpic come handy </s>
1,Mon Jun 15 19:32:29 2009,<s> haha love quot soup quot great </s>
0,Sun May 03 23:51:26 2009,<s> dude ya cant get ur money back ticket even sell ill send money im gutted cant go </s>
1,Sat May 30 03:33:07 2009,<s> go take dog yogi little walk sabbath back garden till 4pm get ready work day al plan </s>
0,Mon May 18 07:04:19 2009,<s> look like someone case monday back work </s>
1,Sun May 31 19:11:02 2009,<s> decker509 haha maybe fabulous </s>
1,Wed Jun 03 08:15:52 2009,<s> serious hahahaaa </s>
1,Sun May 10 20:11:36 2009,<s> get http big things come miss tweet come stay post </s>
1,Mon Jun 15 17:51:30 2009,<s> cant wait daily show tonight </s>
1,Sun May 10 00:51:32 2009,<s> steveplunkett hey need car dm address </s>
0,Fri May 29 09:41:24 2009,<s> saschaillyvich guess mean either stories huh </s>
0,Sun Jun 21 03:36:51 2009,<s> everyone n amp n lovely doctor ever look like tell </s>
0,Fri May 29 00:21:26 2009,<s> love music much go pain play side finger feel sisters play much </s>
1,Thu Jun 04 09:46:57 2009,<s> themacgirl place like sing old ky home feel better </s>
1,Mon Jun 01 12:55:41 2009,<s> flight back ny tonight aka flight back work best vacation far </s>
1,Fri Jun 05 21:48:29 2009,<s> bank woo woo love work friday nights work morning </s>
1,Tue Jun 02 18:55:06 2009,<s> omg im already miss u guy hug </s>
0,Sun Apr 19 08:08:05 2009,<s> carmaki miss zombie walk always next year though right </s>
1,Sat May 09 21:06:23 2009,<s> happy mother day mother mom get special gift today </s>
0,Thu Jun 18 12:31:59 2009,<s> heart sad rob </s>
1,Thu May 21 23:53:52 2009,<s> pure soft http </s>
1,Fri Jun 05 17:25:18 2009,<s> theories hope really cut guy sit </s>
1,Sun May 03 17:44:18 2009,<s> hccmorrisville vegas men retreat great idea </s>
0,Thu Jun 18 20:56:52 2009,<s> read go back sch next wk long days ahead daily </s>
1,Sat May 02 10:02:54 2009,<s> catrocketship ball chain shrew partner governor apply </s>
1,Sat Jun 06 01:47:45 2009,<s> lisaherrity fan feel tactic amaze show full circus act well pics follow fb kid ye old youtube </s>
0,Tue Jun 02 08:49:19 2009,<s> hope dot die eastenders </s>
1,Fri Jun 05 14:13:03 2009,<s> almost 50 followers two twiparty </s>
0,Sun May 31 12:38:02 2009,<s> hayfever sufferers feel pain today good day us lol </s>
0,Sun May 31 05:50:20 2009,<s> spill amp everywhere </s>
1,Sun May 03 21:41:55 2009,<s> lose title poophead </s>
0,Thu Jun 25 06:23:56 2009,<s> misspear hear ya ca sleep either fuck sun </s>
1,Sat Jun 06 23:15:05 2009,<s> unreal haha would love definately go view </s>
0,Wed Jun 17 08:19:20 2009,<s> officially break </s>
0,Mon Jun 22 18:54:27 2009,<s> mazziez easy </s>
0,Tue Apr 07 05:11:40 2009,<s> work election drive round check judge equip sick much fun healthy </s>
1,Fri May 29 11:59:32 2009,<s> dragonflylsu yay panda look sushi menu dinner way home </s>
0,Sun Apr 19 04:51:12 2009,<s> jazzyyyyyy miss box </s>
1,Fri Jun 05 12:45:58 2009,<s> already use mybbworld make world09 itinerary check lot update week always happen month event </s>
1,Wed Jun 03 07:38:11 2009,<s> markhundley crew2 toddbrink morning glad well think fun news next quot tweet quot </s>
1,Sun May 31 08:35:09 2009,<s> thelindalam email use schoolwork personal info stuff use myspace facebook </s>
0,Mon May 04 06:28:43 2009,<s> haha gatorade sound good right serve gym pe pe today </s>
1,Fri May 29 23:50:23 2009,<s> freakgoddess cancha u saw movie how remember leave religious read vince code lot learn </s>
1,Sun Jun 07 19:12:28 2009,<s> interest article amp link christian make money blog http </s>
1,Mon Jun 01 09:07:44 2009,<s> sleep law read tom econ tom attend wed anni celebrations </s>
0,Thu Jun 18 16:24:24 2009,<s> inaperfectworld everything would awesome people would mean freak </s>
1,Tue Jun 16 04:57:54 2009,<s> find new asahi pea pusher habit big bag </s>
1,Sat Jun 06 08:38:47 2009,<s> new computer arrive </s>
1,Sat Jun 06 07:13:19 2009,<s> get new haircut </s>
0,Sun May 03 08:50:29 2009,<s> iamrockpit oh sorry </s>
0,Mon Jun 15 18:45:29 2009,<s> back hurt need massage </s>
1,Mon Jun 15 09:32:07 2009,<s> sos jonas brothers old song great song </s>
0,Mon Apr 20 07:49:05 2009,<s> reign leave back saturday miss you best </s>
1,Sun Jun 07 15:20:02 2009,<s> davidgallant let see get </s>
0,Fri Jun 19 20:04:48 2009,<s> aah track lose rubber tip headline commute gon na suck </s>
0,Fri May 29 10:32:55 2009,<s> time work </s>
0,Sun May 31 07:07:05 2009,<s> assent lovedwoman amp indiashawn feel leave good ole gon na get dat ass beat dis train </s>
1,Sun May 17 02:00:46 2009,<s> stanmorerob well do easy thing get easier easier easier maybe tension eurovision </s>
1,Sun May 03 04:06:52 2009,<s> troymcdonald newsletter yet maybe future shall keep mind </s>
1,Sun May 10 01:47:17 2009,<s> johncmayer polyester protester quarter semester requester hope help </s>
1,Sat May 30 07:01:00 2009,<s> livintherezlife hey hey im show ya luv </s>
1,Wed Jun 03 02:16:13 2009,<s> crypticzinc already irc gamesurge lol poke ur head time time </s>
1,Sun May 31 14:33:23 2009,<s> chriscornell thank much concert bochum shake hand twice amp point know recognize thank much lt 3 </s>
0,Sun Jun 21 09:10:09 2009,<s> omg really feel lonely </s>
1,Mon Jun 15 20:38:58 2009,<s> nancyleegrahn good answer thank take time answer question think rock enjoy jack </s>
1,Sun May 03 04:22:26 2009,<s> veinsworld thank follow </s>
1,Wed Jun 03 02:22:28 2009,<s> paddypower give odds election end june look like good bet </s>
1,Sun May 31 11:48:02 2009,<s> another thing soon sure give us ideas cup love fun </s>
0,Sun May 31 13:44:39 2009,<s> kingdom fail body guard sorry great thank buddy </s>
0,Fri Jun 05 15:04:11 2009,<s> go gran canada tomorrow due repeat exam bad time lol </s>
1,Sun May 31 11:44:11 2009,<s> mikemoseng haha occasionally computer type backwards battle </s>
1,Mon Jun 15 00:20:10 2009,<s> hhh twiril nothing compare tweetdeck least shut like tweetdeck eh fun weekend goodnight </s>
0,Fri May 29 12:36:59 2009,<s> go another fatty like hopefully ill see call 8 days hes upset </s>
0,Tue Jun 02 12:41:24 2009,<s> didnt read cup felt lucky yogurt make make feel lucky damn teeth dont know eat </s>
1,Mon Jun 01 22:12:00 2009,<s> kelownagurl course tease </s>
0,Sun May 31 03:42:23 2009,<s> herbonestrcture meet soon ok talk stuff officially discharge oh oh text phone dead </s>
0,Mon Jun 01 07:19:36 2009,<s> sarcasticluther go mate wed mississippi ca great yeah summer hey </s>
1,Fri May 29 20:21:15 2009,<s> thank bb twitter app suggestions </s>
1,Fri Jun 05 16:51:08 2009,<s> sarah emily bandits </s>
0,Tue Jun 02 03:50:16 2009,<s> jodieharsh really really really want go one else know go obviously peasant quarter haha </s>
0,Sat May 30 23:16:30 2009,<s> awesome lol 2 sleep much school work tomorrow blah </s>
0,Fri May 29 22:31:33 2009,<s> mileycyrus ok 600 thousand followers 6 feel </s>
1,Thu May 14 07:18:11 2009,<s> sweetdanigirl yea still toss idea around real dj name people keep confuse </s>
0,Sun Jun 21 01:52:56 2009,<s> jennlaskey palm spring must miss </s>
1,Tue Jun 02 23:17:24 2009,<s> work late office jam lady gaga </s>
1,Sun May 17 11:21:39 2009,<s> crash1 mr fan help </s>
1,Thu May 28 21:54:35 2009,<s> also get psittacosis right since psittacine </s>
1,Sat May 02 00:46:29 2009,<s> haha hate happen </s>
1,Sat Jun 06 03:18:12 2009,<s> asiabrands thank really like quote always remember also msn nick </s>
1,Sun May 31 15:31:35 2009,<s> itsmyeyes get update lady status update tell say quot quot </s>
1,Sun Jun 07 07:27:35 2009,<s> 4 exams leave finish summer </s>
0,Sun Apr 19 05:19:02 2009,<s> bosnia oldid see look young </s>
1,Tue Jun 02 11:04:08 2009,<s> kick24 u have real phone username would automatically come aft u type first time </s>
0,Sun May 17 08:16:45 2009,<s> dawniecahill www haha guy jenny keep see hes hilarious id watts yeah like wee security </s>
1,Mon May 18 01:29:03 2009,<s> accident vehicle road shoulder traffic ease </s>
0,Mon Jun 22 16:52:55 2009,<s> ladyshamble note open dallas yet hear good things though </s>
1,Sun May 31 13:00:48 2009,<s> upload picture video members http </s>
1,Sat May 02 05:12:19 2009,<s> still love idea sport eyeball men today happy day get see best friends graduate </s>
0,Fri May 29 19:52:03 2009,<s> whole photo face recognition doesnt work advertise </s>
0,Sun Apr 19 09:18:41 2009,<s> drop camera outside last site didnt know miss till morning glad insurance soak </s>
0,Wed Jun 17 06:18:09 2009,<s> angelbysea rip nike chip barely get know </s>
1,Mon May 11 23:13:28 2009,<s> cupcakes anyone </s>
1,Mon Jun 15 03:07:17 2009,<s> could seriously scare shit pregnant buddy emmalina right wo baby bear </s>
1,Tue Jun 02 05:42:10 2009,<s> incest day outside see crack ceiling </s>
1,Mon May 18 00:29:05 2009,<s> idle delight give home </s>
1,Fri Jun 05 09:49:46 2009,<s> order get mail tomorrow see twitter happy </s>
0,Fri May 29 13:09:10 2009,<s> blonde know harmless souls </s>
1,Sun May 10 00:26:53 2009,<s> trendscaping check check yes </s>
1,Fri Jun 05 17:07:24 2009,<s> th3map great conversation else might sheet act love eh eh </s>
0,Fri Jun 19 13:02:01 2009,<s> http cadet make daddy bad true oh well </s>
0,Sun May 03 07:54:35 2009,<s> dont want start study today </s>
1,Mon Jun 01 16:01:34 2009,<s> pennyash upset time end best thing ever happen </s>
0,Fri Jun 05 11:27:37 2009,<s> hear much good </s>
1,Fri Jun 05 22:04:42 2009,<s> exocetau corona listen cafe del mar </s>
0,Fri Jun 19 22:35:40 2009,<s> reason iphone speak auto corrections mail else even though assistance function turn </s>
1,Sun Apr 19 03:58:53 2009,<s> go sail </s>
1,Sat May 30 00:42:57 2009,<s> watch awesome drift kid </s>
1,Wed Jun 03 10:02:02 2009,<s> away apply higher another option </s>
1,Sun May 31 17:44:19 2009,<s> silverlines good morning hope either cold fever wo ruin monday </s>
0,Fri Jun 05 11:18:47 2009,<s> peterfacinelli oh hear the david carradine die watch e news last night this sad </s>
1,Sat Jun 06 03:44:17 2009,<s> mw2 please bring fairly regular update like new gun map free please </s>
0,Sun May 03 20:00:34 2009,<s> davidarchie hey love episode 5 mins u awesome love ya </s>
0,Mon Jun 01 22:10:01 2009,<s> sherryhorror omg know thats band pretty much go melt </s>
1,Fri Jun 05 13:02:02 2009,<s> danyelldamaged hhh clever freedom mother </s>
1,Mon Jun 01 00:28:05 2009,<s> money honey </s>
1,Fri Jun 05 15:11:30 2009,<s> hey go see </s>
1,Fri May 29 19:53:10 2009,<s> love </s>
0,Wed Jun 24 21:16:07 2009,<s> k night twitter world back 2 work tom 4am </s>
0,Sun Jun 21 04:24:50 2009,<s> news lol thing leave apartment would like take parent want </s>
0,Thu Jun 25 06:16:47 2009,<s> boogaloo1 awful felt dick everyone point laugh never felt silly sausage </s>
0,Fri Jun 19 15:45:36 2009,<s> nevermind sonic open accept job applications bright side chapter convention awesome </s>
1,Sat May 30 08:39:26 2009,<s> blackout1979 oh hai pretty lade </s>
0,Fri May 29 01:25:50 2009,<s> try get use twitter cold </s>
1,Sat May 30 06:18:48 2009,<s> bom dia twitter dia uahauha </s>
0,Tue Jun 02 10:43:08 2009,<s> sad awkwardness </s>
1,Sun Jun 07 08:16:33 2009,<s> ahmedworld thank ahmed never less </s>
0,Wed Jun 17 19:37:54 2009,<s> cindayy catchy ca wait new album wish show </s>
0,Fri Jun 19 21:57:20 2009,<s> blow balloon taste smell like burn rubber cricket headache </s>
1,Sun May 17 03:21:09 2009,<s> brianmcnugget ballads much better </s>
0,Fri Jun 19 11:46:27 2009,<s> gloomy day </s>
1,Fri Jun 05 13:34:55 2009,<s> go bed wo back till sunday night hope everyone amaze weekend l love twitterworld peace xx </s>
1,Sun May 31 00:51:47 2009,<s> barracuda808 happy 25th make older 4 months however look like 16 still </s>
0,Tue Jun 02 04:11:18 2009,<s> alkingyouworms yeah epicfail part </s>
0,Wed Jun 17 23:36:19 2009,<s> prepare mammoth 4 hour telecom hate </s>
1,Sun May 03 21:26:42 2009,<s> zacseif state band love tweet make music grand follow good time </s>
0,Sun Jun 21 09:34:08 2009,<s> ok accept storm mileycyrus jonasbrothers 8 bite stupid feel sad </s>
0,Fri May 22 01:44:50 2009,<s> jodreamznpurple ooooooo miss </s>
0,Sun May 10 19:45:12 2009,<s> mi88s aaaaaa mad star trek weekend least quot date quot </s>
1,Sun May 31 18:26:40 2009,<s> miss 40 flavor last 16 years liiiiife move colonial 4 good amp cheap </s>
0,Fri May 29 19:18:36 2009,<s> talk girlfriend go bed wish could go bed little bite later usual tonight </s>
1,Fri May 22 05:28:53 2009,<s> mommaof4wife2r hear felt get hhh </s>
1,Sun May 03 00:10:42 2009,<s> really good night soon top </s>
0,Mon Jun 15 08:13:26 2009,<s> irishprincess41 sadly try prepare lecture give tomorrow dry dust </s>
1,Sun Jun 07 11:47:30 2009,<s> love expensive look bunch flower pick garden afternoon </s>
0,Thu May 14 02:06:29 2009,<s> yourmommasboy ear surgery today </s>
1,Sun Jun 07 02:47:34 2009,<s> ahahahhahaahhahh pleaseeeeee yeah ask number last night aha xx </s>
0,Sun May 03 03:16:50 2009,<s> watch t4 miss stupid alarm didnt fo </s>
0,Fri Jun 19 16:50:50 2009,<s> go movies see miss vs kid 20 hours cs listen bros idea might paranoid </s>
1,Sun Jun 07 07:33:37 2009,<s> mandyremains happy birthday </s>
0,Sun Jun 21 06:54:36 2009,<s> take mom hospital hopefully alright </s>
0,Thu May 14 02:49:19 2009,<s> saraesse www sad </s>
0,Mon Jun 01 17:00:46 2009,<s> aja175 buffawhat book ca sister today guess </s>
0,Wed Jun 17 15:53:55 2009,<s> iphone rock love search screen still wait apple release quot disk quot app </s>
1,Sun May 31 23:05:19 2009,<s> caitlinlynn represent gb anyway want wish two best luck </s>
1,Sun May 10 06:28:49 2009,<s> cheesecake could finish smell ctl yeeeuuuuck 2 curry puff wait cheat day </s>
0,Fri Jun 19 22:48:17 2009,<s> hungry eat many page today feel come need cheeseburger </s>
0,Wed Jun 17 12:39:52 2009,<s> cast native americans hope </s>
0,Mon Jun 15 10:35:15 2009,<s> liveinlove10 http gh totally obvious right maybe get would feel better anyway h </s>
0,Mon Jun 01 20:51:38 2009,<s> antibody tire pl soon something less lame </s>
1,Wed Jun 03 06:50:23 2009,<s> lovato awesome perfume name quot smell like death lovely quot lol seriously market want </s>
1,Fri May 29 11:43:24 2009,<s> love here love now love pour hand brow love song </s>
1,Fri May 29 19:08:09 2009,<s> ice cream make man happy </s>
1,Fri May 22 04:15:47 2009,<s> samchampion nice shirt today look comfortable still professional </s>
0,Mon May 18 04:34:36 2009,<s> see movie shall walk rain annoy want sun </s>
1,Sat May 30 22:07:46 2009,<s> want repeat last night </s>
1,Sun Jun 07 18:00:57 2009,<s> bout watch wec fight vs fun </s>
0,Fri May 29 19:38:07 2009,<s> chrissyyyyyyy saturday la tonight </s>
0,Fri May 29 17:42:07 2009,<s> gh dont feel good </s>
0,Thu Jun 04 10:50:39 2009,<s> rehab date le already instal adityamishra phone default s60v3 mine s60v5 </s>
0,Fri May 29 15:32:10 2009,<s> gon na life good exit hallway stick world </s>
0,Fri May 29 22:15:34 2009,<s> ca sleep txt </s>
0,Mon May 18 01:58:00 2009,<s> head acres need go home </s>
1,Sun May 31 08:13:12 2009,<s> need help twitter haha </s>
1,Fri May 22 01:02:26 2009,<s> sherrilynne better go back get </s>
0,Sun May 31 17:55:21 2009,<s> inkophile este hear awesome </s>
1,Fri May 29 00:45:50 2009,<s> kimkardashian im happy ur sis whole personality would listen everyday contrast </s>
1,Mon Jun 15 06:37:37 2009,<s> page coffee deck </s>
1,Fri May 29 20:29:20 2009,<s> hang shack judith watch game </s>
1,Wed Jun 03 02:38:29 2009,<s> fel bbc news sound theme http nekã¼nk van mtv cinetrip http </s>
1,Tue Apr 21 00:40:58 2009,<s> timaldiss talk newspapers always dim </s>
1,Fri Jun 05 09:33:14 2009,<s> office little connect yet mind </s>
0,Fri May 29 10:32:28 2009,<s> feel 2day </s>
1,Sun May 10 19:26:33 2009,<s> tinkerbel1013 excite upcoming rendezvous </s>
0,Thu Jun 18 20:39:58 2009,<s> daniweezy well dads shut mine clue go get contact people </s>
0,Thu Jun 25 07:16:41 2009,<s> mmm identical seem bite break upgrade </s>
0,Sun Jun 07 14:20:32 2009,<s> glad back home time study test tomorrow </s>
1,Mon Jun 15 17:55:40 2009,<s> order seed pink cherry tomatoes sudduth brandywine melon assort pepper 2nd grow season </s>
1,Sat May 30 18:48:14 2009,<s> head village snowshoemtn come find unless creepy stalker please </s>
1,Wed Jun 03 08:47:10 2009,<s> spalongal get email flora great count intro email come minutes yay </s>
1,Mon Jun 01 06:54:33 2009,<s> im get nut laugh red who </s>
1,Mon Jun 15 13:29:37 2009,<s> wonder crazy ass shit im gon na c 2day make nigra say damn cant complain least get job </s>
0,Fri Jun 19 12:16:20 2009,<s> callimuffin read jus dunno send one bak think font lol </s>
1,Sat May 30 16:02:10 2009,<s> oh dear diversity burst susan boil shit happen </s>
